,0,1
628,1.0,"##################################################
#                                                #
#                 Adult Club=99                    #
#           Offers FREE Membership               #
#                                                #
##################################################

15 of the Best Adult Sites on the Internet for FREE!
>>>  INSTANT ACCESS TO ALL SITES NOW
>>>  Your User Name And Password is.
>>>  User Name: cpunks@minder.net
>>>  Password: d0949w4z

---------------------------------------

NEWS 07/01/02
With just over 2.2 Million Members that signed up for FREE, Last month th=
ere were 429,947 New=20
Members. Are you one of them yet???

---------------------------------------

Our Membership FAQ
Q. Why are you offering free access to 15 adult membership sites for free=
?
A. I have advertisers that pay me for ad space so you don't have to pay f=
or membership.

Q. Is it true my membership is for life?
A. Absolutely you'll never have to pay a cent the advertisers do.

Q. Can I give my account to my friends and family?=20
A. Yes, as long they are over the age of 18.

Q. Do I have to sign up for all 15 membership sites?
A. No just one to get access to all of them.=20

Q. How do I get started?=20
A. Click on one of the following links below to become a member.

---------------------------------------

# 15. > NEW! > Celebs TV=20
Click Here > http://157.237.128.20/celebst/?aid=3D818932
=20
# 14. > NEW! > Naughty Live Cam
Click Here > http://157.237.128.20/cams/?aid=3D818932

# 13. > Adults Farm
Click Here > http://157.237.128.20/farm/?aid=3D818932
=20
# 12. > Fetish Door
Click Here > http://157.237.128.20/fetish/?aid=3D818932

# 11. > Teen Sex Dolls (Voted Best Adult Site 2001-2002!)
Click Here > http://157.237.128.20/teen/?aid=3D818932
=20
#10. > Sweet Latinas
Click Here > http://157.237.128.20/latina/?aid=3D818932

# 9. > Fetishes
Click Here > http://157.237.128.20/wicked/?aid=3D818932
=20
# 8. > Tits Patrol
Click Here > http://157.237.128.20/tits/?aid=3D818932
=20
# 7. > Pinklicious
Click Here > http://157.237.128.20/pink/?aid=3D818932
=20
# 6. > Play House Porn
Click Here > http://157.237.128.20/play/?aid=3D818932
=20
# 5. > Sinful Cherries
Click Here > http://157.237.128.20/sinful/?aid=3D818932
=20
# 4. > Asian Sex Fantasies
Click Here > http://157.237.128.20/asian/?aid=3D818932
=20
# 3. > Hot Stripper Sluts
Click Here > http://157.237.128.20/stripper/?aid=3D818932
=20
# 2. > Lesbian Lace=20
Click Here > http://157.237.128.20/lesbian/?aid=3D818932
=20
# 1. > Gay Porn Club
Click Here > http://157.237.128.20/stripper/?aid=3D818932
---------------------------------------
















Removal Instructions:

You have received this advertisement because you have opted in to receive=
 free adult internet=20
offers and specials through our affiliated websites. If you do not wish t=
o receive further emails or=20
have received the email in error you may opt-out of our database here htt=
p://157.237.128.20/optout/=20
. Please allow 24 hours for removal.

This e-mail is sent in compliance with the Information Exchange Promotion=
 and Privacy Protection=20
Act. section 50 marked as 'Advertisement' with valid 'removal' instructio=
n.

tosjkmackiswohspfkxywojjgmlr

--DeathToSpamDeathToSpamDeathToSpam--


-------------------------------------------------------
This sf.net email is sponsored by: Jabber - The world's fastest growing 
real-time communications platform! Don't just IM. Build it in! 
http://www.jabber.com/osdn/xim
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings


"
629,1.0,"Email marketing - if done right - is both highly effective and amazingly cost effective.  OK, it can be 
downright PROFITABLE.  If done right.

Imagine sending your sales letter to one million, two million, ten million or more prospects during 
the night.  Then waking up to sales orders, ringing phones, and an inbox full of freshly qualified 
leads.

We've been in the email business for over seven years now.

Our lists are large, current, and deliverable.  We have more servers and bandwidth than we currently 
need.  That's why we're sending you this note.  We'd like to help you make your email marketing 
program more robust and profitable.

Please give us permission to call you with a proposal custom tailored to your business.  Just fill out 
this form to get started:

Name _______________________

Email Address ________________

Phone Number ________________

URL or Web Address ___________

I think you'll be delighted with the bottom line results we'll deliver to your company.

Click Here: mailto:batch1@btamail.net.cn?subject=Inquiry-Including-Contact-Info

Thank You!

Remove requests Click Here: mailto:batch1@btamail.net.cn?subject=remove-b2b-list





vkmoitjkwtwgpxprfmsmqeywcuar


"
630,1.0," 
<http://www.ceu.com/interactive_catalogue.asp?category=Insurance+CE&code
=CEDONE> 	 
Select your state then press ""GO"" to view CE courses available
(AOL users click here
<http://www.ceu.com/interactive_catalogue.asp?category=Insurance%2BCE&co
de=CEDONE> ) 	
AL AK AZ AR CA CO CT DE DC FL GA HI ID IL IN IA KS KY LA ME MD MA MI MN
MS MO MT NE NV NH NJ NM NY NC ND OH OK OR PA RI SC SD TN TX UT VT VA WA
WV WI WY  	    	
We don't want anyone to receive our mailings who does not wish to
receive them. This is a professional communication sent to insurance
professionals. To be removed from this mailing list, DO NOT REPLY to
this message. Instead, go here: http://www.insurancemail.net
<http://www.insurancemail.net> 

Legal Notice <http://www.insiq.com/legal.htm>  
"
631,1.0," 	
 

Home for Sale? 
List with us! <http://www.clrea.com/whyusseller.cfm> 

Buying a home is an important step in your life and quite possibly the
largest purchase you will ever make. A trustworthy and reliable agent is
what you're looking for but often times it can be difficult to find a
real estate agent deserving of your trust.

Through recommendations and client evaluations we've assembled a
national association of Christian Real Estate Agents
<http://www.clrea.com/philosophy.cfm>  dedicated to fair business
practices and the teachings of our savior.

Christian Agents, Lenders, Appraisers and Inspectors: Click Here
<http://www.clrea.com/assbenefits.cfm>  to learn more about joining our
family of Christian Real Estate Professionals

Follow these easy steps <http://www.clrea.com/howworkbuyers.cfm>  and
we'll take care of the rest...

1. Describe the property you are looking using our Buyer's Information
Form <http://www.clrea.com/buyersform.cfm> .

2. Our Christian Living Real Estate Associate Agent contacts you at your
convenience to get a better understanding of your specific real estate
needs.

3. Our Christian Living Real Estate Associate Agent suggests properties
that fit your criteria and arranges for you to view the properties that
interest you.

4. During the decision making process, our Associate Christian Agent
provides reliable and honest guidance to get you the best possible deal.

5. When you've decided on a property to purchase, our agent makes all
the necessary preparations to ensure a trouble free transaction.

 <http://clrea.com> 

To be removed from this list click here
<http://www.clrea.com/market/autooptout.cfm?address=jm@jmason.org&campai
gn=52>  

"
632,1.0,"WE NEED HELP.  We are a 14 year old fortune 500 company, and we have 
grown 1000%!  We cannot keep up.  We are looking for individuals who 
want to work at home, and make a good living.

So if you are looking to be employed from home with a career that has
vast opportunities, then go:

http://www.basetel.com/homebiz

and fill out our info form.  NO EXPERIENCE REQUIRED, WE WILL TRAIN YOU.
NO COMMITTMENT IS REQUIRED BY FILLING OUT THE FORM, IT IS FOR INFO
ONLY.

http://www.basetel.com/homebiz

You want to be independent?  THEN MAKE IT HAPPEN!
HAPPEN!

SIMPLY CLICK ON THE LINK BELOW FOR FREE, NO OBLIGATED INFORMATION!
GUARANTEED!

http://www.basetel.com/homebiz


To be removed from our link simple go to:

http://www.basetel.com/remove.html


8828sLjB6-098naGl15

"
633,1.0,"
Hello ~name~,

If you ordered a flat-rate domestic calling product or a 20 minute free trial using a local access number, your service will be operating in about 24-48 hours or on your designated trial date and time.  Please try dialing the access number you found on your reseller's web page at:

http://www.internationalfreecall.com

If you ordered a flat-rate domestic calling product using a 1-800 toll-free access number, your service will be operating within 1-2 work days.

Please try dialing 1-866-865-4548.

In either case, when your service is switched on, you will hear a voice ask you to dial the number you are calling.

You must dial 1+area code+7 digit number followed by # to make any calls: local or long distance.

Example - To call www.internationalfreecall.com, you would dial the following after dialing your access number and listening for the voice:

1-410-608-8178# 

Please use this service for all your calling and you will never pay more than your monthly fee again. There are no taxes or surcharges, so dial away!

Finally, I recommend entering the access number into your speed dial settings on your telephone.  This will make your service quicker and easier to use, and thus more enjoyable.

If you have any questions, please contact us for more information.

In addition, if you need product enhancements like 3-way calling, portable calling cards, international calling products, or marketing tools, please visit:

http://www.internationalfreecall.com

In the meantime, the other network on this free calling promotion is OPEX, which is offering 100 minutes of free long distance for trying their program.  

Opex's usual rates are 4.5 cents per minute for domestic calls, with great international rates, too!

For more information on OPEX, or to sign up, please click below:

http://cognigen.net/opex/main.cgi?lietuva

To unsubscribe from this mailing list, please click on:

http://www.internationalfreecall.com/cgi-bin/aefs/subscribe.cgi?user=info&listid=3.list&id=5590
"
634,1.0,"Want to watch HARDCORE PORN MOVIES ? 

Our site is voted the #1 BROADBAND MOVIE SITE ONLINE !

Click this link to WATCH OUR STEAMING CHIX IN ACTION :

http://www.froggyhost.com/clubs/sexmoviestoday/



















To unsubscribe from our list enter you email here :
http://www.froggyhost.com/clubs/remove/ 

 [JK9^"":}H&*TG0BK5NKIYs5]


http://xent.com/mailman/listinfo/fork


"
635,1.0,"See below for your Exit Information.
============================================================================================================

2 FREE Round-Trip Air Tickets! USA, Caribbean, Hawaii, Mexico! 
1,000 Complimentary Long Distance Calling Minutes 

To get this incredible TALK & TRAVEL offer NOW, click on the 
link below or paste it into your browser: 
http://results.reliatrack.com/select.php?pos=9900027056&active=1783816 

Imagine jetting off to exciting destinations in California, 
Florida, the Caribbean, Hawaii or Mexico, ABSOLUTELY FREE! 
Then, imagine spending 1,000 minutes on the phone with friends 
and family, ABSOLUTELY FREE! To top it all off, imagine 
enjoying low, low long distance rates - anytime, anywhere! 

ACT NOW! This is a LIMITED TIME OFFER, click on the link below 
or paste it into your browser: 
http://results.reliatrack.com/select.php?pos=9900027056&active=1783816 

This is a totally risk-free, 100% satisfaction-guaranteed offer. 
You get FREE TRAVEL, COMPLIMENTARY LONG DISTANCE MINUTES, plus 
the LONG DISTANCE RATES. Your 2 FREE ROUND-TRIP AIR TICKETS are 
yours to keep and good for one full year! 

2 FREE ROUND-TRIP AIR TICKETS 1,000 COMPLIMENTARY CALLING 
MINUTES LOW, LOW LONG DISTANCE RATES 

Click on the link below or paste it into your browser: 
http://results.reliatrack.com/select.php?pos=9900027056&active=1783816

============================================================================================================

Your email address has been submitted to The PermissionPass Network for mailing by one of our merchant clients, or included as part of an assets purchase.  You may permanently remove yourself at http://www.permissionpass.com/optout.php?email=jm@netnoteinc.com
&pos=9900027056.  Thank you..








































- Reservation Desk
"
636,1.0,"
<HTML><SCRIPT>
<!--
function Filtered()
{
return 0
}
//-->
</SCRIPT>
<CENTER><table><tr><td bgcolor=3DFAFAFA>
<table width=3D500 cellpadding=3D3 cellspacing=3D3 border=3D0><tr>
<td align=3Dcenter><font face=3Darial color=3Dcc0000 size=3D5><b><i>Do You=
 Have $5000 or More in Debt?</i></b></font><br></td></tr><tr><td width=3D1=
00% align=3Dcenter><font size=3D4 color=3D000033><b>Now you can ""regardles=
s of your past credit history""</font></b><br>
<table><tr><td><FONT size=3D""2"" COLOR=3D""003366"" FACE=3D""ARIAL,HELVETICA"">=
<b>
<font color=3D33000 size=3D2>&#8226;</font>&nbsp; Cut your monthly payment=
s by 50% or more!<br><font color=3D33000 size=3D2>&#8226;</font>&nbsp; Red=
uce your credit card debt by up to 60%!<br><font color=3D33000 size=3D2>&#=
8226;</font>&nbsp; Slash your interest rates down to [as low as] zero!<br>=
<font color=3D33000 size=3D2>&#8226;</font>&nbsp; Keep More Cash every mon=
th!<br><font color=3D33000 size=3D2>&#8226;</font>&nbsp; Stop creditors fr=
om harassing you now!<br><font color=3D33000 size=3D2>&#8226;</font>&nbsp;=
 Much Much More...</font></b></td></tr></table></td></tr><tr><td align=3Dc=
enter>
<font face=3Darial size=3D2 color=3Dorange><b>NO OBLIGATION <font color=3D=
33000 size=3D3>&#8226;</font> FREE CONSULTATION <font color=3D33000 size=3D=
3>&#8226;</font> STRICT PRIVACY</font></td></tr><tr><td align=3Dcenter><fo=
nt face=3Darial size=3D4><A href=3D""mailto:labrador243@yahoo.com?subject=3D=
REMEMBER Full Name, Phone Number and AMOUNT OF DEBT"" target=3D""_blank"">Cli=
ck Here and Include Your<BR>Name, Phone Number and Amount of Debt</a></fon=
t></td></tr></table></td></tr><tr><td>
<BR><font face=3D""Geneva, Verdana, Helvetica, sans-serif"" size=3D1><A HREF=
=3D""mailto:jjamRe5@yahoo.com"" target=3D""_blank"">Remove from Mailing List</=
A></font><br></td></tr></table></div>
</div>
</td></tr>
</table><br>
-_-_-_-_-_-_-_-_

</BODY>
</HTML>




"
637,1.0,"I discovered jmason.org in Yahoo, my favorite directory. I am requesting that you create a link from jmason.org to my client's web site if you feel that their content is in some way related or complements your site. In exchange, I'll post a link from their site to yours.  

Exchanging links will help bring in more business for both your web site and my client's. An added benefit is increased search engine traffic because the search engines rank sites higher that have a good number of relevant links.

This is not a free-for-all link exchange, I don't waste my time with them and you shouldn't either. I am only linking to related web sites so that all my links are relevant to my site.

I would like to send you my client's web address, so that you can review their site. My client offers web site promotion and and optimization services for search engines. 


Please let me know if you are interested in exchanging links. I'll send you more details once I hear back from you.

Looking forward to your reply.

Sincerely,
Donna Martos
donnamartos@link-builder.com
http://www.link-builder.com

P.S. If for any reason you don't want me to contact again, just email me and let me know.


"
638,1.0,"Low-Cost Term-Life Insurance!
SAVE up to 70% or more on your term life insurance policy now.
        
Male age 40 - $250,000 - 10 year level term - as low as $11 per month.
        
CLICK HERE NOW For your FREE Quote!
http://211.78.96.11/insurance/
        
If you haven't taken the time to think about what you are paying for life insurance...now is the time!!!
        
We offer the lowest rates available from nationally recognized carriers.
        
Act now and pay less!
CLICK HERE 
http://211.78.96.11/insurance/
        
        
        
++++++++++++++++++++++++++++
Simple Removal instructions:
To be removed from our in-house list simply visit
http://211.78.96.11/removal/remove.htm
Enter your email addresses to unsubscribe.

"
